population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2000,104183.51643999956,125162.18906723491,84198.05135281089
1,All Population,44,Population,4709,Aceh,1,Male,13,40-44 years,1,Number,2001,110538.65128961763,130825.24251179988,91370.76869738915
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2001,107184.69338448127,126876.2371060103,88541.32490377774
1,All Population,44,Population,4709,Aceh,1,Male,13,40-44 years,1,Number,2002,112885.32734219258,133164.90759066504,93580.94563895906
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2002,110451.16587403795,130286.12299544629,91517.43786967524
1,All Population,44,Population,4709,Aceh,1,Male,13,40-44 years,1,Number,2003,115413.674557002,134937.54757415128,96371.50505208544
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2003,113966.66335392563,133372.31029989017,95110.05546713815
1,All Population,44,Population,4709,Aceh,1,Male,13,40-44 years,1,Number,2004,117386.58461458303,136221.32999233005,98865.87881268135
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2004,116729.8590408263,135537.57504475638,98403.91686859458
1,All Population,44,Population,4709,Aceh,1,Male,13,40-44 years,1,Number,2005,119725.45040636056,137375.6126028645,103030.4203431096
1,All Population,44,Population,4709,Aceh,2,Female,13,40-44 years,1,Number,2005,119543.70460076549,137076.34641324155,102856.16544310862
1,All Population,44,Population,4709,Aceh,1,Male,14,45-49 years,1,Number,2000,88062.53980613861,105772.62503601545,71165.99980202624
1,All Population,44,Population,4709,Aceh,2,Female,14,45-49 years,1,Number,2000,84082.41880224035,100958.3910758219,67945.22217901357
